plan_id,user_id,subscription_date,expiration_date
776,776,2020-09-23,2021-09-23
777,777,2020-05-31,2021-05-31
778,778,2020-09-11,2021-09-11
779,779,2020-08-26,2021-08-26
780,780,2020-08-22,2021-08-22
781,781,2020-06-13,2021-06-13
782,782,2020-12-23,2021-12-23
783,783,2020-10-11,2021-10-11
784,784,2020-05-27,2021-05-27
785,785,2020-11-20,2021-11-20
786,786,2020-10-09,2021-10-09
787,787,2020-08-29,2021-08-29
788,788,2020-06-20,2021-06-20
789,789,2020-06-21,2021-06-21
790,790,2020-09-21,2021-09-21
791,791,2020-08-06,2021-08-06
792,792,2020-11-11,2021-11-11
793,793,2020-11-06,2021-11-06
794,794,2020-08-10,2021-08-10
795,795,2020-08-21,2021-08-21
796,796,2020-07-19,2021-07-19
797,797,2020-03-02,2021-03-02
798,798,2020-09-25,2021-09-25
799,799,2020-08-03,2021-08-03
800,800,2020-11-07,2021-11-07
801,801,2020-11-30,2021-11-30
802,802,2020-10-14,2021-10-14
803,803,2020-10-18,2021-10-18
804,804,2020-11-14,2021-11-14
805,805,2020-06-05,2021-06-05
806,806,2020-11-17,2021-11-17
807,807,2020-08-01,2021-08-01
808,808,2020-06-22,2021-06-22
809,809,2020-09-06,2021-09-06
810,810,2020-10-11,2021-10-11
811,811,2020-12-28,2021-12-28
812,812,2020-11-29,2021-11-29
813,813,2020-03-21,2021-03-21
814,814,2020-01-01,2020-12-31
815,815,2020-01-22,2021-01-21
816,816,2020-08-27,2021-08-27
817,817,2020-10-11,2021-10-11
818,818,2020-09-01,2021-09-01
819,819,2020-10-08,2021-10-08
820,820,2020-12-23,2021-12-23
821,821,2020-02-18,2021-02-17
822,822,2020-11-02,2021-11-02
823,823,2020-08-09,2021-08-09
824,824,2020-09-05,2021-09-05
825,825,2020-09-07,2021-09-07
826,826,2020-09-09,2021-09-09
827,827,2020-08-05,2021-08-05
828,828,2020-11-22,2021-11-22
829,829,2020-05-08,2021-05-08
830,830,2020-07-31,2021-07-31
831,831,2020-09-28,2021-09-28
832,832,2020-11-26,2021-11-26
833,833,2020-08-09,2021-08-09
834,834,2020-08-26,2021-08-26
835,835,2020-04-17,2021-04-17
836,836,2020-10-19,2021-10-19
837,837,2020-09-19,2021-09-19
838,838,2020-12-21,2021-12-21
839,839,2020-08-25,2021-08-25
840,840,2020-11-11,2021-11-11
841,841,2020-12-12,2021-12-12
842,842,2020-08-26,2021-08-26
843,843,2020-10-24,2021-10-24
844,844,2020-08-09,2021-08-09
845,845,2020-12-07,2021-12-07
846,846,2020-09-24,2021-09-24
847,847,2020-08-11,2021-08-11
848,848,2020-08-24,2021-08-24
849,849,2020-09-09,2021-09-09
850,850,2020-08-01,2021-08-01
851,851,2020-08-29,2021-08-29
852,852,2020-07-29,2021-07-29
853,853,2020-08-25,2021-08-25
854,854,2020-09-20,2021-09-20
855,855,2020-11-18,2021-11-18
856,856,2020-09-11,2021-09-11
857,857,2020-08-05,2021-08-05
858,858,2020-12-16,2021-12-16
859,859,2020-08-14,2021-08-14
860,860,2020-09-16,2021-09-16
861,861,2020-11-10,2021-11-10
862,862,2020-10-05,2021-10-05
863,863,2020-08-04,2021-08-04
864,864,2020-08-14,2021-08-14
865,865,2020-11-25,2021-11-25
866,866,2020-10-29,2021-10-29
867,867,2020-10-18,2021-10-18
868,868,2020-05-23,2021-05-23
869,869,2020-08-01,2021-08-01
870,870,2020-09-09,2021-09-09
871,871,2020-10-03,2021-10-03
872,872,2020-09-09,2021-09-09
873,873,2020-10-10,2021-10-10
874,874,2020-03-26,2021-03-26
875,875,2020-12-27,2021-12-27
876,876,2020-09-06,2021-09-06
877,877,2020-08-26,2021-08-26
878,878,2020-02-24,2021-02-23
879,879,2020-11-06,2021-11-06
880,880,2020-03-16,2021-03-16
881,881,2020-09-26,2021-09-26
882,882,2020-10-21,2021-10-21
883,883,2020-12-19,2021-12-19
884,884,2020-11-17,2021-11-17
885,885,2020-05-02,2021-05-02
886,886,2020-12-27,2021-12-27
887,887,2020-09-30,2021-09-30
888,888,2020-12-31,2021-12-31
889,889,2020-11-16,2021-11-16
890,890,2020-07-03,2021-07-03
891,891,2020-07-17,2021-07-17
892,892,2020-08-11,2021-08-11
893,893,2020-11-08,2021-11-08
894,894,2020-10-18,2021-10-18
895,895,2020-11-20,2021-11-20
896,896,2020-08-19,2021-08-19
897,897,2020-08-07,2021-08-07
898,898,2020-01-27,2021-01-26
899,899,2020-09-14,2021-09-14
900,900,2020-04-24,2021-04-24
901,901,2020-12-08,2021-12-08
902,902,2020-12-13,2021-12-13
903,903,2020-09-29,2021-09-29
904,904,2020-12-17,2021-12-17
905,905,2020-10-06,2021-10-06
906,906,2020-11-02,2021-11-02
907,907,2020-10-26,2021-10-26
908,908,2020-12-02,2021-12-02
909,909,2020-10-19,2021-10-19
910,910,2020-05-09,2021-05-09
911,911,2020-09-13,2021-09-13
912,912,2020-12-21,2021-12-21
913,913,2020-09-15,2021-09-15
914,914,2020-07-11,2021-07-11
915,915,2020-10-08,2021-10-08
916,916,2020-10-26,2021-10-26
917,917,2020-11-30,2021-11-30
918,918,2020-07-06,2021-07-06
919,919,2020-10-24,2021-10-24
920,920,2020-06-09,2021-06-09
921,921,2020-09-01,2021-09-01
922,922,2020-11-03,2021-11-03
923,923,2020-12-26,2021-12-26
924,924,2020-12-01,2021-12-01
925,925,2020-10-21,2021-10-21
926,926,2020-06-13,2021-06-13
927,927,2020-08-20,2021-08-20
928,928,2020-12-15,2021-12-15
929,929,2020-06-14,2021-06-14
930,930,2020-12-15,2021-12-15
931,931,2020-04-09,2021-04-09
932,932,2020-09-14,2021-09-14
933,933,2020-09-06,2021-09-06
934,934,2020-05-11,2021-05-11
935,935,2020-01-22,2021-01-21
936,936,2020-08-08,2021-08-08
937,937,2020-12-02,2021-12-02
938,938,2020-11-14,2021-11-14
939,939,2020-12-16,2021-12-16
940,940,2020-12-04,2021-12-04
941,941,2020-12-08,2021-12-08
942,942,2020-08-17,2021-08-17
943,943,2020-07-22,2021-07-22
944,944,2020-12-10,2021-12-10
945,945,2020-04-19,2021-04-19
946,946,2020-12-13,2021-12-13
947,947,2020-01-07,2021-01-06
948,948,2020-12-10,2021-12-10
949,949,2020-12-31,2021-12-31
950,950,2020-11-24,2021-11-24
951,951,2020-08-01,2021-08-01
952,952,2020-08-03,2021-08-03
953,953,2020-09-03,2021-09-03
954,954,2020-09-25,2021-09-25
955,955,2020-10-11,2021-10-11
956,956,2020-10-20,2021-10-20
957,957,2020-12-27,2021-12-27
958,958,2020-10-02,2021-10-02
959,959,2020-11-04,2021-11-04
960,960,2020-02-11,2021-02-10
961,961,2020-10-08,2021-10-08
962,962,2020-12-29,2021-12-29
963,963,2020-04-06,2021-04-06
964,964,2020-12-07,2021-12-07
965,965,2020-08-02,2021-08-02
966,966,2020-03-07,2021-03-07
967,967,2020-11-01,2021-11-01
968,968,2020-06-02,2021-06-02
969,969,2020-11-30,2021-11-30
970,970,2020-04-25,2021-04-25
971,971,2020-05-21,2021-05-21
972,972,2020-08-21,2021-08-21
973,973,2020-05-12,2021-05-12
974,974,2020-03-28,2021-03-28
975,975,2020-11-13,2021-11-13
976,976,2020-10-15,2021-10-15
977,977,2020-11-20,2021-11-20
978,978,2020-12-19,2021-12-19
979,979,2020-03-20,2021-03-20
980,980,2020-04-13,2021-04-13
981,981,2020-09-06,2021-09-06
982,982,2020-10-07,2021-10-07
983,983,2020-07-20,2021-07-20
984,984,2020-02-09,2021-02-08
985,985,2020-08-06,2021-08-06
986,986,2020-10-14,2021-10-14
987,987,2020-04-30,2021-04-30
988,988,2020-04-27,2021-04-27
989,989,2020-11-02,2021-11-02
990,990,2020-11-22,2021-11-22
991,991,2020-07-17,2021-07-17
992,992,2020-10-22,2021-10-22
993,993,2020-12-13,2021-12-13
994,994,2020-01-12,2021-01-11
995,995,2020-06-06,2021-06-06
996,996,2020-11-12,2021-11-12
997,997,2020-08-20,2021-08-20
998,998,2020-08-02,2021-08-02
999,999,2020-01-10,2021-01-09
1000,1000,2020-12-27,2021-12-27
1001,1001,2020-11-22,2021-11-22
1002,1002,2020-08-20,2021-08-20
1003,1003,2020-12-11,2021-12-11
1004,1004,2020-11-01,2021-11-01
1005,1005,2020-09-27,2021-09-27
1006,1006,2020-09-12,2021-09-12
1007,1007,2020-07-20,2021-07-20
1008,1008,2020-11-09,2021-11-09
1009,1009,2020-11-29,2021-11-29
1010,1010,2020-05-23,2021-05-23
1011,1011,2020-12-09,2021-12-09
1012,1012,2020-08-14,2021-08-14
1013,1013,2020-05-14,2021-05-14
1014,1014,2020-09-05,2021-09-05
1015,1015,2020-10-09,2021-10-09
1016,1016,2020-12-14,2021-12-14
1017,1017,2020-05-17,2021-05-17
1018,1018,2020-03-30,2021-03-30
1019,1019,2020-09-07,2021-09-07
1020,1020,2020-08-06,2021-08-06
1021,1021,2020-02-02,2021-02-01
1022,1022,2020-08-30,2021-08-30
1023,1023,2020-12-04,2021-12-04
1024,1024,2020-12-20,2021-12-20
1025,1025,2020-11-17,2021-11-17
1026,1026,2020-06-25,2021-06-25
1027,1027,2020-12-21,2021-12-21
1028,1028,2020-10-08,2021-10-08
1029,1029,2020-06-02,2021-06-02
1030,1030,2020-09-21,2021-09-21
1031,1031,2020-02-11,2021-02-10
1032,1032,2020-05-26,2021-05-26
1033,1033,2020-09-09,2021-09-09
1034,1034,2020-04-18,2021-04-18
1035,1035,2020-09-08,2021-09-08
1036,1036,2020-12-07,2021-12-07
1037,1037,2020-10-27,2021-10-27
1038,1038,2020-01-07,2021-01-06
1039,1039,2020-08-03,2021-08-03
1040,1040,2020-03-08,2021-03-08
1041,1041,2020-03-09,2021-03-09
1042,1042,2020-12-15,2021-12-15
1043,1043,2020-09-21,2021-09-21
1044,1044,2020-12-06,2021-12-06
1045,1045,2020-10-01,2021-10-01
1046,1046,2020-09-13,2021-09-13
1047,1047,2020-05-12,2021-05-12
1048,1048,2020-12-12,2021-12-12
1049,1049,2020-11-16,2021-11-16
1050,1050,2020-12-16,2021-12-16
1051,1051,2020-11-23,2021-11-23
1052,1052,2020-08-17,2021-08-17
1053,1053,2020-11-22,2021-11-22
1054,1054,2020-08-20,2021-08-20
1055,1055,2020-01-16,2021-01-15
1056,1056,2020-08-15,2021-08-15
1057,1057,2020-11-01,2021-11-01
1058,1058,2020-12-09,2021-12-09
1059,1059,2020-11-06,2021-11-06
1060,1060,2020-09-08,2021-09-08
1061,1061,2020-09-04,2021-09-04
1062,1062,2020-11-04,2021-11-04
1063,1063,2020-10-24,2021-10-24
1064,1064,2020-12-22,2021-12-22
1065,1065,2020-08-23,2021-08-23
1066,1066,2020-09-10,2021-09-10
1067,1067,2020-02-16,2021-02-15
1068,1068,2020-10-25,2021-10-25
1069,1069,2020-11-21,2021-11-21
1070,1070,2020-12-24,2021-12-24
1071,1071,2020-11-07,2021-11-07
1072,1072,2020-09-05,2021-09-05
1073,1073,2020-12-15,2021-12-15
1074,1074,2020-09-12,2021-09-12
1075,1075,2020-08-24,2021-08-24
1076,1076,2020-11-21,2021-11-21
1077,1077,2020-10-23,2021-10-23
1078,1078,2020-09-10,2021-09-10
1079,1079,2020-08-04,2021-08-04
1080,1080,2020-05-06,2021-05-06
1081,1081,2020-12-28,2021-12-28
1082,1082,2020-12-27,2021-12-27
1083,1083,2020-11-23,2021-11-23
1084,1084,2020-12-21,2021-12-21
1085,1085,2020-09-03,2021-09-03
1086,1086,2020-08-11,2021-08-11
1087,1087,2020-05-10,2021-05-10
1088,1088,2020-08-20,2021-08-20
1089,1089,2020-10-07,2021-10-07
1090,1090,2020-10-01,2021-10-01
1091,1091,2020-08-05,2021-08-05
1092,1092,2020-08-22,2021-08-22
1093,1093,2020-05-26,2021-05-26
1094,1094,2020-12-14,2021-12-14
1095,1095,2020-12-25,2021-12-25
1096,1096,2020-02-04,2021-02-03
1097,1097,2020-09-28,2021-09-28
1098,1098,2020-09-05,2021-09-05
1099,1099,2020-11-02,2021-11-02
1100,1100,2020-12-04,2021-12-04
1101,1101,2020-11-14,2021-11-14
1102,1102,2020-11-01,2021-11-01
1103,1103,2020-08-13,2021-08-13
1104,1104,2020-11-30,2021-11-30
1105,1105,2020-12-11,2021-12-11
1106,1106,2020-11-03,2021-11-03
1107,1107,2020-12-06,2021-12-06
1108,1108,2020-02-25,2021-02-24
1109,1109,2020-12-15,2021-12-15
1110,1110,2020-12-03,2021-12-03
1111,1111,2020-06-05,2021-06-05
1112,1112,2020-08-03,2021-08-03
1113,1113,2020-09-27,2021-09-27
1114,1114,2020-05-23,2021-05-23
1115,1115,2020-09-17,2021-09-17
1116,1116,2020-08-10,2021-08-10
1117,1117,2020-08-30,2021-08-30
1118,1118,2020-09-07,2021-09-07
1119,1119,2020-04-16,2021-04-16
1120,1120,2020-10-09,2021-10-09
1121,1121,2020-08-11,2021-08-11
1122,1122,2020-04-23,2021-04-23
1123,1123,2020-10-16,2021-10-16
1124,1124,2020-07-21,2021-07-21
1125,1125,2020-08-01,2021-08-01
1126,1126,2020-09-13,2021-09-13
1127,1127,2020-11-14,2021-11-14
1128,1128,2020-08-07,2021-08-07
1129,1129,2020-12-10,2021-12-10
1130,1130,2020-11-14,2021-11-14
1131,1131,2020-11-27,2021-11-27
1132,1132,2020-08-08,2021-08-08
1133,1133,2020-01-07,2021-01-06
1134,1134,2020-10-06,2021-10-06
1135,1135,2020-08-23,2021-08-23
1136,1136,2020-06-05,2021-06-05
1137,1137,2020-10-15,2021-10-15
1138,1138,2020-10-20,2021-10-20
1139,1139,2020-09-22,2021-09-22
1140,1140,2020-08-20,2021-08-20
1141,1141,2020-04-01,2021-04-01
1142,1142,2020-09-09,2021-09-09
1143,1143,2020-08-04,2021-08-04
1144,1144,2020-08-20,2021-08-20
1145,1145,2020-02-09,2021-02-08
1146,1146,2020-09-22,2021-09-22
1147,1147,2020-05-09,2021-05-09
1148,1148,2020-11-10,2021-11-10
1149,1149,2020-06-14,2021-06-14
1150,1150,2020-10-23,2021-10-23
1151,1151,2020-12-13,2021-12-13
1152,1152,2020-08-14,2021-08-14
1153,1153,2020-03-23,2021-03-23
1154,1154,2020-10-10,2021-10-10
1155,1155,2020-12-19,2021-12-19
1156,1156,2020-07-23,2021-07-23
1157,1157,2020-11-14,2021-11-14
1158,1158,2020-08-11,2021-08-11
1159,1159,2020-09-02,2021-09-02
1160,1160,2020-09-04,2021-09-04
1161,1161,2020-10-19,2021-10-19
1162,1162,2020-01-15,2021-01-14
1163,1163,2020-10-13,2021-10-13
1164,1164,2020-11-16,2021-11-16
1165,1165,2020-04-09,2021-04-09
1166,1166,2020-08-18,2021-08-18
1167,1167,2020-12-15,2021-12-15
1168,1168,2020-07-03,2021-07-03
1169,1169,2020-09-25,2021-09-25
1170,1170,2020-11-20,2021-11-20
1171,1171,2020-04-17,2021-04-17
1172,1172,2020-11-05,2021-11-05
1173,1173,2020-08-15,2021-08-15
1174,1174,2020-12-01,2021-12-01
1175,1175,2020-12-17,2021-12-17
1176,1176,2020-07-13,2021-07-13
1177,1177,2020-02-11,2021-02-10
1178,1178,2020-10-08,2021-10-08
1179,1179,2020-10-15,2021-10-15
1180,1180,2020-10-25,2021-10-25
1181,1181,2020-08-23,2021-08-23
1182,1182,2020-10-15,2021-10-15
1183,1183,2020-12-16,2021-12-16
1184,1184,2020-12-03,2021-12-03
1185,1185,2020-09-28,2021-09-28
1186,1186,2020-10-07,2021-10-07
1187,1187,2020-12-10,2021-12-10
1188,1188,2020-08-19,2021-08-19
1189,1189,2020-09-15,2021-09-15
1190,1190,2020-11-19,2021-11-19
1191,1191,2020-05-26,2021-05-26
1192,1192,2020-12-15,2021-12-15
1193,1193,2020-09-06,2021-09-06
1194,1194,2020-09-03,2021-09-03
1195,1195,2020-11-12,2021-11-12
1196,1196,2020-08-23,2021-08-23
1197,1197,2020-09-30,2021-09-30
1198,1198,2020-11-14,2021-11-14
1199,1199,2020-09-23,2021-09-23
1200,1200,2020-01-03,2021-01-02
1201,1201,2020-08-01,2021-08-01
1202,1202,2020-12-19,2021-12-19
1203,1203,2020-04-16,2021-04-16
1204,1204,2020-10-18,2021-10-18
1205,1205,2020-10-03,2021-10-03
1206,1206,2020-12-19,2021-12-19
1207,1207,2020-09-17,2021-09-17
1208,1208,2020-11-21,2021-11-21
1209,1209,2020-10-21,2021-10-21
1210,1210,2020-04-01,2021-04-01
1211,1211,2020-12-02,2021-12-02
1212,1212,2020-12-29,2021-12-29
1213,1213,2020-12-19,2021-12-19
1214,1214,2020-11-27,2021-11-27
1215,1215,2020-11-23,2021-11-23
1216,1216,2020-08-25,2021-08-25
1217,1217,2020-10-27,2021-10-27
1218,1218,2020-12-11,2021-12-11
1219,1219,2020-08-14,2021-08-14
1220,1220,2020-11-22,2021-11-22
1221,1221,2020-11-19,2021-11-19
1222,1222,2020-12-11,2021-12-11
1223,1223,2020-03-31,2021-03-31
1224,1224,2020-09-03,2021-09-03
1225,1225,2020-10-16,2021-10-16
1226,1226,2020-09-09,2021-09-09
1227,1227,2020-10-16,2021-10-16
1228,1228,2020-09-13,2021-09-13
1229,1229,2020-05-25,2021-05-25
1230,1230,2020-11-02,2021-11-02
1231,1231,2020-11-07,2021-11-07
1232,1232,2020-07-03,2021-07-03
1233,1233,2020-04-03,2021-04-03
1234,1234,2020-11-06,2021-11-06
1235,1235,2020-12-05,2021-12-05
1236,1236,2020-11-16,2021-11-16
1237,1237,2020-09-24,2021-09-24
1238,1238,2020-08-06,2021-08-06
1239,1239,2020-12-22,2021-12-22
1240,1240,2020-10-12,2021-10-12
1241,1241,2020-08-16,2021-08-16
1242,1242,2020-11-20,2021-11-20
1243,1243,2020-10-06,2021-10-06
1244,1244,2020-12-17,2021-12-17
1245,1245,2020-09-28,2021-09-28
1246,1246,2020-09-03,2021-09-03
1247,1247,2020-08-21,2021-08-21
1248,1248,2020-09-28,2021-09-28
1249,1249,2020-05-17,2021-05-17
1250,1250,2020-11-11,2021-11-11
1251,1251,2020-11-28,2021-11-28
1252,1252,2020-08-19,2021-08-19
1253,1253,2020-09-01,2021-09-01
1254,1254,2020-09-01,2021-09-01
1255,1255,2020-08-28,2021-08-28
1256,1256,2020-08-21,2021-08-21
1257,1257,2020-02-26,2021-02-25
1258,1258,2020-02-13,2021-02-12
1259,1259,2020-12-07,2021-12-07
1260,1260,2020-09-25,2021-09-25
1261,1261,2020-10-10,2021-10-10
1262,1262,2020-08-02,2021-08-02
1263,1263,2020-11-24,2021-11-24
1264,1264,2020-11-02,2021-11-02
1265,1265,2020-08-19,2021-08-19
1266,1266,2020-09-17,2021-09-17
1267,1267,2020-09-21,2021-09-21
1268,1268,2020-08-20,2021-08-20
1269,1269,2020-08-18,2021-08-18
1270,1270,2020-12-31,2021-12-31
1271,1271,2020-02-20,2021-02-19
1272,1272,2020-11-13,2021-11-13
1273,1273,2020-08-26,2021-08-26
1274,1274,2020-08-07,2021-08-07
1275,1275,2020-11-05,2021-11-05
1276,1276,2020-02-14,2021-02-13
1277,1277,2020-08-22,2021-08-22
1278,1278,2020-11-10,2021-11-10
1279,1279,2020-10-31,2021-10-31
1280,1280,2020-10-09,2021-10-09
1281,1281,2020-06-06,2021-06-06
1282,1282,2020-09-19,2021-09-19
1283,1283,2020-12-10,2021-12-10
1284,1284,2020-08-04,2021-08-04
1285,1285,2020-12-13,2021-12-13
1286,1286,2020-10-26,2021-10-26
1287,1287,2020-10-22,2021-10-22
1288,1288,2020-07-22,2021-07-22
1289,1289,2020-08-04,2021-08-04
1290,1290,2020-09-18,2021-09-18
1291,1291,2020-05-28,2021-05-28
1292,1292,2020-12-06,2021-12-06
1293,1293,2020-06-03,2021-06-03
1294,1294,2020-08-24,2021-08-24
1295,1295,2020-10-02,2021-10-02
1296,1296,2020-01-24,2021-01-23
1297,1297,2020-02-04,2021-02-03
1298,1298,2020-11-27,2021-11-27
1299,1299,2020-08-02,2021-08-02
1300,1300,2020-05-16,2021-05-16
1301,1301,2020-11-14,2021-11-14
1302,1302,2020-04-30,2021-04-30
1303,1303,2020-12-25,2021-12-25
1304,1304,2020-04-01,2021-04-01
1305,1305,2020-11-22,2021-11-22
1306,1306,2020-05-15,2021-05-15
1307,1307,2020-12-12,2021-12-12
1308,1308,2020-08-09,2021-08-09
1309,1309,2020-08-10,2021-08-10
1310,1310,2020-12-31,2021-12-31
1311,1311,2020-12-22,2021-12-22
1312,1312,2020-10-16,2021-10-16
1313,1313,2020-12-25,2021-12-25
1314,1314,2020-02-16,2021-02-15
1315,1315,2020-10-04,2021-10-04
1316,1316,2020-03-26,2021-03-26
1317,1317,2020-12-30,2021-12-30
1318,1318,2020-08-27,2021-08-27
1319,1319,2020-08-07,2021-08-07
1320,1320,2020-10-24,2021-10-24
1321,1321,2020-06-16,2021-06-16
1322,1322,2020-08-02,2021-08-02
1323,1323,2020-08-31,2021-08-31
1324,1324,2020-09-16,2021-09-16
1325,1325,2020-12-30,2021-12-30
1326,1326,2020-09-12,2021-09-12
1327,1327,2020-09-12,2021-09-12
1328,1328,2020-10-31,2021-10-31
1329,1329,2020-07-28,2021-07-28
1330,1330,2020-10-06,2021-10-06
1331,1331,2020-09-25,2021-09-25
1332,1332,2020-08-16,2021-08-16
1333,1333,2020-08-12,2021-08-12
1334,1334,2020-08-12,2021-08-12
1335,1335,2020-04-01,2021-04-01
1336,1336,2020-09-01,2021-09-01
1337,1337,2020-01-17,2021-01-16
1338,1338,2020-11-24,2021-11-24
1339,1339,2020-10-01,2021-10-01
1340,1340,2020-06-04,2021-06-04
1341,1341,2020-10-21,2021-10-21
1342,1342,2020-09-15,2021-09-15
1343,1343,2020-09-15,2021-09-15
1344,1344,2020-10-23,2021-10-23
1345,1345,2020-01-05,2021-01-04
1346,1346,2020-01-03,2021-01-02
1347,1347,2020-09-12,2021-09-12
1348,1348,2020-08-30,2021-08-30
1349,1349,2020-09-23,2021-09-23
1350,1350,2020-11-11,2021-11-11
1351,1351,2020-02-19,2021-02-18
1352,1352,2020-08-08,2021-08-08
1353,1353,2020-09-20,2021-09-20
1354,1354,2020-10-05,2021-10-05
1355,1355,2020-04-10,2021-04-10
1356,1356,2020-05-28,2021-05-28
1357,1357,2020-11-02,2021-11-02
1358,1358,2020-08-11,2021-08-11
1359,1359,2020-08-11,2021-08-11
1360,1360,2020-09-26,2021-09-26
1361,1361,2020-09-16,2021-09-16
1362,1362,2020-08-25,2021-08-25
1363,1363,2020-09-06,2021-09-06
1364,1364,2020-11-04,2021-11-04
1365,1365,2020-12-07,2021-12-07
1366,1366,2020-08-12,2021-08-12
1367,1367,2020-12-04,2021-12-04
1368,1368,2020-09-10,2021-09-10
1369,1369,2020-11-06,2021-11-06
1370,1370,2020-10-27,2021-10-27
1371,1371,2020-11-22,2021-11-22
1372,1372,2020-07-09,2021-07-09
1373,1373,2020-08-04,2021-08-04
1374,1374,2020-02-29,2021-02-28
1375,1375,2020-10-03,2021-10-03
1376,1376,2020-12-29,2021-12-29
1377,1377,2020-09-02,2021-09-02
1378,1378,2020-11-04,2021-11-04
1379,1379,2020-04-12,2021-04-12
1380,1380,2020-11-27,2021-11-27
1381,1381,2020-08-24,2021-08-24
1382,1382,2020-12-20,2021-12-20
1383,1383,2020-12-02,2021-12-02
1384,1384,2020-08-29,2021-08-29
1385,1385,2020-10-07,2021-10-07
1386,1386,2020-09-13,2021-09-13
1387,1387,2020-10-08,2021-10-08
1388,1388,2020-10-29,2021-10-29
1389,1389,2020-11-23,2021-11-23
1390,1390,2020-11-06,2021-11-06
1391,1391,2020-04-01,2021-04-01
1392,1392,2020-12-20,2021-12-20
1393,1393,2020-08-20,2021-08-20
1394,1394,2020-11-29,2021-11-29
1395,1395,2020-08-12,2021-08-12
1396,1396,2020-09-24,2021-09-24
1397,1397,2020-11-01,2021-11-01
1398,1398,2020-08-16,2021-08-16
1399,1399,2020-11-13,2021-11-13
1400,1400,2020-12-20,2021-12-20
1401,1401,2020-01-01,2020-12-31
1402,1402,2020-10-07,2021-10-07
1403,1403,2020-12-20,2021-12-20
1404,1404,2020-09-17,2021-09-17
1405,1405,2020-10-22,2021-10-22
1406,1406,2020-12-31,2021-12-31
1407,1407,2020-08-14,2021-08-14
1408,1408,2020-09-29,2021-09-29
1409,1409,2020-12-28,2021-12-28
1410,1410,2020-10-10,2021-10-10
1411,1411,2020-06-08,2021-06-08
1412,1412,2020-05-06,2021-05-06
1413,1413,2020-06-29,2021-06-29
1414,1414,2020-09-04,2021-09-04
1415,1415,2020-11-17,2021-11-17
1416,1416,2020-05-06,2021-05-06
1417,1417,2020-12-05,2021-12-05
1418,1418,2020-11-03,2021-11-03
1419,1419,2020-11-22,2021-11-22
1420,1420,2020-09-23,2021-09-23
1421,1421,2020-11-27,2021-11-27
1422,1422,2020-11-30,2021-11-30
1423,1423,2020-10-08,2021-10-08
1424,1424,2020-08-04,2021-08-04
1425,1425,2020-12-09,2021-12-09
1426,1426,2020-05-18,2021-05-18
1427,1427,2020-10-19,2021-10-19
1428,1428,2020-10-30,2021-10-30
1429,1429,2020-12-02,2021-12-02
1430,1430,2020-11-28,2021-11-28
